secuencial;anyo;mes;nombre_mes;dia_semana;nombre_dia_semana;hora;cod_provincia;nombre_provincia;cod_municipio;nombre_codigo_municipio;isla;nombre_isla;zona;nombre_zona;zona_agrupada;nombre_zona_agrupada;carretera;km;sentido_1f;nombre_sentido;titularidad_via;nombre_titularidad_via;tipo_via;nombre_tipo_via;tipo_accidente;nombre_tipo_accidente;total_mu24h;total_hg24h;total_hl24h;total_victimas_24h;total_mu30df;total_hg30df;total_hl30df;total_victimas_30df;total_vehiculos;tot_peat_mu24h;tot_bici_mu24h;tot_ciclo_mu24h;tot_moto_mu24h;tot_tur_mu24h;tot_furg_mu24h;tot_cam_menos3500_mu24h;tot_cam_mas3500_mu24h;tot_bus_mu24h;tot_otro_mu24h;tot_sinespecif_mu24h;tot_peat_mu30df;tot_bici_mu30df;tot_ciclo_mu30df;tot_moto_mu30df;tot_tur_mu30df;tot_furg_mu30df;tot_cam_menos3500_mu30df;tot_cam_mas3500_mu30df;tot_bus_mu30df;tot_otro_mu30df;tot_sinespecif_mu30df;nudo;nombre_nudo;nudo_info;nombre_nudo_info;carretera_cruce;priori_norma;nombre_priori_norma;priori_agente;nombre_priori_agente;priori_semaforo;nombre_priori_semaforo;priori_vert_stop;nombre_priori_vert_stop;priori_vert_ceda;nombre_priori_priori_vert_ceda;priori_horiz_stop;nombre_priori_horiz_stop;priori_horiz_ceda;nombre_priori_horiz_ceda;priori_marcas;nombre_priori_marcas;priori_pea_no_elev;nombre_priori_pea_no_elev;priori_pea_elev;nombre_priori_pea_elev;priori_marca_ciclos;nombre_priori_marca_ciclos;priori_circunstancial;nombre_priori_circunstancial;priori_otra;nombre_priori_otra;condicion_nivel_circula;nombre_condicion_nivel_circula;condicion_firme;nombre_condicion_firme;condicion_iluminacion;nombre_condicion_iluminacion;condicion_meteo;nombre_condicion_meteo;condicion_niebla;nombre_condicion_niebla;condicion_viento;nombre_condicion_viento;visib_restringida_por;nombre_visib_restringida_por;acera;nombre_acera;trazado_planta;nombre_trazado_planta;latitud;longitud;geom
93002;2018;3;Marzo;5;VIERNES;18;46;Valencia/València;46250;València;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;V-31;13;2;Descendente;1;Estatal;3;Autovía;4;Por alcance                                        ;0;0;1;1;0;0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;3.947.024;-0.3768049;POINT (-0.3768049 39.47024)
96187;2017;10;Octubre;1;LUNES;13;48;Bizkaia;48901;Derio;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;N-633;9.5;2;Descendente;3;Provincial, Cabildo/Consell;3;Autovía;6;Colisión contra obstáculo o elemento de la vía     ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;2;Nivel verde;3;Mojado;1;Luz del día natural, solar;3;Lluvia débil;;;;;1;Buena visibilidad;998;No aplica;3;Curva sin señalizar;43.302;-2.881.833;POINT (-2.881833 43.302)
97981;2019;3;Marzo;4;JUEVES;1;49;Zamora;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;ZA-P-1512;1.9;2;Descendente;3;Provincial, Cabildo/Consell;6;Carretera Convencional de calzada única;18;Salida de la vía por la derecha con vuelco         ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;6;Sin luz natural ni artificial;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;2;Curva señalizada;4.198.825;-572.526;POINT (-5.72526 41.98825)
22953;2021;12;Diciembre;4;JUEVES;14;8;Barcelona;8305;Vilafranca del Penedès;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;N-340;1213.7;4;Se desconoce;1;Estatal;6;Carretera Convencional de calzada única;4;Por alcance                                        ;0;0;3;3;0;0;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;4;Glorieta;;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;1;Sí;999;Sin especificar;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;1;Viento fuerte;999;Sin especificar;998;No aplica;4;Se desconoce;4.134.509;1.699.849;POINT (1.699849 41.34509)
34363;2021;3;Marzo;1;LUNES;12;18;Granada;18057;Cúllar Vega;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;GR-3304;2.7;1;Ascendente;3;Provincial, Cabildo/Consell;6;Carretera Convencional de calzada única;4;Por alcance                                        ;0;0;1;1;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;6;Se desconoce;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;3.715.327;-3.670.436;POINT (-3.670436 37.15327)
7065;2016;3;Marzo;2;MARTES;11;7;Balears, Illes;7022;Felanitx;1;Mallorca;1;Carretera;1;VÍAS INTERURBANAS;Ma-4010;2.2;2;Descendente;3;Provincial, Cabildo/Consell;6;Carretera Convencional de calzada única;4;Por alcance                                        ;0;0;1;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;999;Sin especificar;998;No aplica;1;Recta;3.946.876;3.148.028;POINT (3.148028 39.46876)
95092;2016;6;Junio;6;SÁBADO;18;47;Valladolid;47165;Tordesillas;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;A-62;156.55;1;Ascendente;1;Estatal;3;Autovía;12;Salida de la vía por la izquierda con colisión     ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;999;Sin especificar;998;No aplica;2;Curva señalizada;4.150.165;-4.999.127;POINT (-4.999127 41.50165)
34530;2021;3;Marzo;6;SÁBADO;22;18;Granada;18087;Granada;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;GR-3209;0.8;2;Descendente;3;Provincial, Cabildo/Consell;6;Carretera Convencional de calzada única;16;Salida de la vía por la derecha con colisión       ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;6;Sin luz natural ni artificial;2;Nublado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;3.713.726;-360.246;POINT (-3.60246 37.13726)
1597;2020;7;Julio;2;MARTES;7;3;Alicante/Alacant;3014;Alicante/Alacant;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;A-70;14.9;1;Ascendente;1;Estatal;3;Autovía;4;Por alcance                                        ;0;0;1;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;3;Nivel amarillo;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;383.452;-0.481006;POINT (-0.481006 38.3452)
73407;2018;5;Mayo;4;JUEVES;7;30;Murcia;30037;Torre-Pacheco;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;RM-F35;9.8;1;Ascendente;2;Autonómica;6;Carretera Convencional de calzada única;1;Frontal                                            ;0;1;0;1;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;2;Nivel verde;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;3.774.428;-0.9536195;POINT (-0.9536195 37.74428)
88011;2021;12;Diciembre;7;DOMINGO;9;41;Sevilla;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;A-436;16.225;1;Ascendente;2;Autonómica;6;Carretera Convencional de calzada única;6;Colisión contra obstáculo o elemento de la vía     ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;2;Curva señalizada;3.763.828;-573.387;POINT (-5.73387 37.63828)
97469;2018;10;Octubre;1;LUNES;19;49;Zamora;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;CL-527;61.8;3;Ambos;2;Autonómica;6;Carretera Convencional de calzada única;3;Lateral                                            ;0;0;6;6;0;0;6;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;En intersección o nudo;2;En T o Y;;1;Sí;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;1;Nivel blanco;1;Seco y limpio;2;Amanecer o atardecer, sin luz artificial;1;Despejado;;;;;6;Deslumbramiento por sol;998;No aplica;2;Curva señalizada;4.132.083;-637.965;POINT (-6.37965 41.32083)
79105;2018;11;Noviembre;5;VIERNES;13;36;Pontevedra;36042;Ponteareas;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;EP-4001;6.4;2;Descendente;3;Provincial, Cabildo/Consell;6;Carretera Convencional de calzada única;2;Fronto-lateral                                     ;0;0;3;3;0;0;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;En intersección o nudo;1;En X o +;;0;No;0;No;0;No;0;No;0;No;1;Sí;0;No;0;No;0;No;0;No;0;No;0;No;0;No;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;4;Configuración del terreno;998;No aplica;1;Recta;4.217.637;-8.502.382;POINT (-8.502382 42.17637)
1998;2018;9;Septiembre;4;JUEVES;15;3;Alicante/Alacant;3014;Alicante/Alacant;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;A-70;21.95;2;Descendente;1;Estatal;3;Autovía;3;Lateral                                            ;0;0;2;2;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;En intersección o nudo;10;Enlace con carriles de cambio de velocidad paralelos al tronco;N-338;0;No;0;No;0;No;0;No;1;Sí;0;No;1;Sí;0;No;0;No;0;No;0;No;0;No;0;No;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;383.452;-0.481006;POINT (-0.481006 38.3452)
